X  Y  bW  tW  waterNi  nW  #SvFver_62_tbl
	-33.82230353838826	-17.449623467690856	10.0	1992.0	11.0	79.0
	-33.82230353838826	-17.449623467690856	10.0	1995.0	6.5	80.0
	-33.82230353838826	-17.449623467690856	10.0	2000.0	4.8	81.0
	-33.82230353838826	-17.449623467690856	10.0	2003.0	6.0	82.0
	-33.82230353838826	-17.449623467690856	10.0	2004.0	5.7	83.0
	-33.82230353838826	-17.449623467690856	10.0	2005.0	4.7	84.0
	-33.82230353838826	-17.449623467690856	10.0	2005.0	3.6	85.0
	-33.82230353838826	-17.449623467690856	10.0	2005.0	6.4	86.0
	-33.82230353838826	-17.449623467690856	10.0	2007.0	9.2	87.0
	-33.82230353838826	-17.449623467690856	10.0	2008.0	10.3	88.0
	-33.82230353838826	-17.449623467690856	10.0	2009.0	10.0	89.0
	-33.82230353838826	-17.449623467690856	10.0	2009.0	9.6	90.0
	-33.82230353838826	-17.449623467690856	10.0	2010.0	8.7	91.0
	-33.82230353838826	-17.449623467690856	10.0	2011.0	8.5	92.0
	-33.82230353838826	-17.449623467690856	10.0	2012.0	9.3	93.0
	-33.82230353838826	-17.449623467690856	10.0	2013.0	8.6	94.0
	-33.82230353838826	-17.449623467690856	10.0	2013.0	7.7	95.0
	-33.82230353838826	-17.449623467690856	10.0	2014.0	5.86	96.0
	-33.82230353838826	-17.449623467690856	10.0	2014.0	8.56	97.0
	-33.82230353838826	-17.449623467690856	10.0	2015.0	8.1	98.0
	-33.82230353838826	-17.449623467690856	10.0	2018.0	13.65248660984025	99.0
	-25.371511515079824	-28.723624990648133	12.0	1989.0	2.1	100.0
	-25.371511515079824	-28.723624990648133	12.0	1995.0	3.8	101.0
	-25.371511515079824	-28.723624990648133	12.0	2000.0	3.1	102.0
	-25.371511515079824	-28.723624990648133	12.0	2003.0	3.4	103.0
	-25.371511515079824	-28.723624990648133	12.0	2004.0	3.6	104.0
	-25.371511515079824	-28.723624990648133	12.0	2005.0	4.2	105.0
	-25.371511515079824	-28.723624990648133	12.0	2009.0	6.7	106.0
	-25.371511515079824	-28.723624990648133	12.0	2010.0	7.9	107.0
	-25.371511515079824	-28.723624990648133	12.0	2014.0	9.39	108.0
	-25.371511515079824	-28.723624990648133	12.0	2018.0	4.816140785638868	109.0
	-27.48314312493277	-39.871323394191194	15.0	1995.0	2.6	110.0
	-27.48314312493277	-39.871323394191194	15.0	2000.0	1.2	111.0
	-27.48314312493277	-39.871323394191194	15.0	2018.0	11.25924291255222	112.0
	-25.48784107187631	-39.892962040973856	14.0	1995.0	3.1	113.0
	-25.48784107187631	-39.892962040973856	14.0	2000.0	2.4	114.0
	-25.48784107187631	-39.892962040973856	14.0	2005.0	4.5	115.0
	-25.48784107187631	-39.892962040973856	14.0	2009.0	4.0	116.0
	-25.48784107187631	-39.892962040973856	14.0	2014.0	5.08	117.0
	-25.48784107187631	-39.892962040973856	14.0	2018.0	2.650923296598958	118.0
	-12.928681003220962	-54.885007692833554	17.0	1995.0	1.2	119.0
	-12.928681003220962	-54.885007692833554	17.0	2000.0	1.0	120.0
	-12.928681003220962	-54.885007692833554	17.0	2005.0	1.2	121.0
	-12.928681003220962	-54.885007692833554	17.0	2009.0	1.3	122.0
	-12.928681003220962	-54.885007692833554	17.0	2014.0	1.17	123.0
	-12.928681003220962	-54.885007692833554	17.0	2018.0	1.14	124.0
	-62.89022511875575	-98.8054676967451	24.0	1995.0	0.1	125.0
	-62.89022511875575	-98.8054676967451	24.0	2000.0	0.9	126.0
	-62.89022511875575	-98.8054676967451	24.0	2009.0	0.6	127.0
	-68.91738564749406	-94.92228642438434	23.0	1995.0	0.1	128.0
	-68.91738564749406	-94.92228642438434	23.0	2000.0	0.7	129.0
	-68.91738564749406	-94.92228642438434	23.0	2005.0	1.1	130.0
	-68.91738564749406	-94.92228642438434	23.0	2005.0	0.7	131.0
	-68.91738564749406	-94.92228642438434	23.0	2009.0	0.5	132.0
	-68.91738564749406	-94.92228642438434	23.0	2014.0	0.79	133.0
	-82.01812363218653	-100.11367013078569	25.0	1995.0	0.1	134.0
	-82.01812363218653	-100.11367013078569	25.0	2000.0	0.2	135.0
	-82.01812363218653	-100.11367013078569	25.0	2005.0	0.2	136.0
	-82.01812363218653	-100.11367013078569	25.0	2009.0	0.4	137.0
	-10.352526506836071	-79.09798115036182	22.0	1995.0	0.3	138.0
	-10.352526506836071	-79.09798115036182	22.0	2000.0	0.8	139.0
	-10.352526506836071	-79.09798115036182	22.0	2005.0	1.0	140.0
	-10.352526506836071	-79.09798115036182	22.0	2009.0	1.1	141.0
	-10.352526506836071	-79.09798115036182	22.0	2014.0	1.17	142.0
	-10.352526506836071	-79.09798115036182	22.0	2018.0	0.95	143.0
	-5.622272946907699	-79.11320780081823	21.0	1995.0	0.7	144.0
	-5.622272946907699	-79.11320780081823	21.0	2000.0	0.7	145.0
	14.628380941850875	-75.35329510947619	20.0	1995.0	0.1	146.0
	14.628380941850875	-75.35329510947619	20.0	2000.0	0.9	147.0
	14.628380941850875	-75.35329510947619	20.0	2005.0	1.2	148.0
	14.628380941850875	-75.35329510947619	20.0	2009.0	1.2	149.0
	14.628380941850875	-75.35329510947619	20.0	2014.0	1.24	150.0
	14.628380941850875	-75.35329510947619	20.0	2018.0	1.23	151.0
